OBS,Latitude,Longitude,july_min,jan_max,prec,evap,soil,wind
WIJ94041701,-33.98833333,20.57833333,2.62,36.51,290.04,0.03,0.41,4.58
WIJ94091005,-34.22166667,18.43166667,11.12,25.9,374.41,0.22,0.34,3.64
PVR94112307,-34.03483333,18.38333333,11.12,25.9,374.41,0.22,0.34,3.64
PVR95011412,-33.9725,19.36233333,1.57,36.73,458.79,0.16,0.45,3.73
PVR95020501,-33.96483333,18.405,11.12,25.9,374.41,0.22,0.34,3.64
WIJ95022601,-33.97083333,18.42,11.12,25.9,374.41,0.22,0.34,3.64
WIJ95032413,-34.02833333,22.97166667,6.64,31.46,369.14,0.1,0.43,1.43
AJT95042704,-34.73666667,19.8975,5.49,30.49,374.41,0.13,0.4,4.09
NSC95072902,-33.15133333,19.15233333,-1.39,35.69,564.26,0.2,0.49,3.73
WIJ95092302,-34.535,19.92,5.49,30.49,374.41,0.13,0.4,4.09
OUT95092302,-34.5385,19.91566667,5.49,30.49,374.41,0.13,0.4,4.09
PVR95102607,-34.39166667,19.33666667,6.87,29.51,363.87,0.14,0.41,3.67
PVR95102609,-34.3875,19.34,6.87,29.51,363.87,0.14,0.41,3.67
PVR95110408,-34.188,19.16333333,1.57,36.73,458.79,0.16,0.45,3.73
GEH96010105,-33.3715,19.2705,0.23,36.51,527.34,0.21,0.47,3.48
WIJ96021701,-34.19233333,19.56133333,1.57,36.73,458.79,0.16,0.45,3.73
TLE96032406,-34.21683333,18.45,6.06,33.55,506.25,0.19,0.45,3.49
JID96042201,-34.0955,18.43466667,11.12,25.9,374.41,0.22,0.34,3.64
NSC96021601,-34.123,19.10566667,1.57,36.73,458.79,0.16,0.45,3.73
PVR96082202,-34.14916667,18.92366667,6.06,33.55,506.25,0.19,0.45,3.49
PVR96103109,-34.188,19.1735,1.57,36.73,458.79,0.16,0.45,3.73
PVR96103110,-34.18983333,19.17816667,1.57,36.73,458.79,0.16,0.45,3.73
PVR96103113,-34.19666667,19.16833333,1.57,36.73,458.79,0.16,0.45,3.73
WIJ97030904,-33.93333333,20.9,2.62,36.51,290.04,0.03,0.41,4.58
WIJ97031503,-33.69333333,19.11,0.23,36.51,527.34,0.21,0.47,3.48
JID97031701,-34.1005,18.45966667,6.06,33.55,506.25,0.19,0.45,3.49
JID97032403,-34.03783333,18.321,11.12,25.9,374.41,0.22,0.34,3.64
CSS97022301,-33.97833333,18.41983333,11.12,25.9,374.41,0.22,0.34,3.64
WIJ97040107,-33.6,24.535,0.54,42.04,453.52,0.14,0.44,3.92
PVR97100106,-34.33766667,18.94466667,10.17,24.48,474.61,0.22,0.42,3.61
PVR97092007,-33.853,23.648,8.42,29.69,390.23,0.17,0.44,2.8
WIJ97101810,-34.33166667,19.26,6.87,29.51,363.87,0.14,0.41,3.67
WIJ98010204,-34.15333333,18.365,11.12,25.9,374.41,0.22,0.34,3.64
OUT97090602,-33.874,22.40583333,7.26,30.83,348.05,0.08,0.43,2.07
WIJ98012404,-33.71333333,19.12333333,0.23,36.51,527.34,0.21,0.47,3.48
TLE98020702,-34.25633333,18.89366667,10.17,24.48,474.61,0.22,0.42,3.61
TLE98020703,-34.26616667,18.90433333,10.17,24.48,474.61,0.22,0.42,3.61
TLE97030806,-34.077,18.38083333,11.12,25.9,374.41,0.22,0.34,3.64
TLE97030809,-34.0625,18.38233333,11.12,25.9,374.41,0.22,0.34,3.64
TLE97051112,-34.10233333,18.44033333,6.06,33.55,506.25,0.19,0.45,3.49
JAT98011703,-34.214,18.451,6.06,33.55,506.25,0.19,0.45,3.49
PVR98020704,-34.2605,18.90366667,10.17,24.48,474.61,0.22,0.42,3.61
WIJ98072508,-34.39333333,19.34666667,6.87,29.51,363.87,0.14,0.41,3.67
WIJ98072511,-34.39333333,19.31666667,6.87,29.51,363.87,0.14,0.41,3.67
WIJ98112203,-33.50833333,19.32166667,0.23,36.51,527.34,0.21,0.47,3.48
SAS98092504,-33.93283333,20.83816667,2.62,36.51,290.04,0.03,0.41,4.58
JID99050802,-34.32666667,19.01083333,10.17,24.48,474.61,0.22,0.42,3.61
AGR99100313,-34.01983333,19.53166667,1.57,36.73,458.79,0.16,0.45,3.73
AGR99100316,-34.019,19.53816667,1.57,36.73,458.79,0.16,0.45,3.73
WIJ99100305,-34.18933333,19.16833333,1.57,36.73,458.79,0.16,0.45,3.73
WIJY0061603,-34.03416667,19.45166667,1.57,36.73,458.79,0.16,0.45,3.73
WIJY0072902,-34.11166667,18.964,6.06,33.55,506.25,0.19,0.45,3.49
WIJY1020402,-34.10083333,18.44166667,6.06,33.55,506.25,0.19,0.45,3.49
WIJY1020703,-34.311,18.8995,10.17,24.48,474.61,0.22,0.42,3.61
SGAY1030712,-33.981,21.2495,2.65,37.4,326.95,0.03,0.41,4.69
MURY2022605,-34.2275,18.45333333,6.06,33.55,506.25,0.19,0.45,3.49
MURY2021902,-33.97933333,19.23733333,1.57,36.73,458.79,0.16,0.45,3.73
MURY2022304,-34.41483333,19.6995,5.49,30.49,374.41,0.13,0.4,4.09
AMMY2022006,-33.88333333,19.25583333,1.57,36.73,458.79,0.16,0.45,3.73
AMMY2021901,-33.97933333,19.25916667,1.57,36.73,458.79,0.16,0.45,3.73
AMMY2021902,-33.97516667,19.25533333,1.57,36.73,458.79,0.16,0.45,3.73
AMMY3111322,-34.1905,19.48133333,1.57,36.73,458.79,0.16,0.45,3.73
WIJ92101806,-33.96,19.25166667,1.57,36.73,458.79,0.16,0.45,3.73
WIJ93102706,-33.95833333,20.47,2.62,36.51,290.04,0.03,0.41,4.58
WIJ93102707,-33.95833333,20.45666667,2.62,36.51,290.04,0.03,0.41,4.58
WIJ93102902,-33.9525,20.345,2.62,36.51,290.04,0.03,0.41,4.58
WIJ94022701,-33.96416667,18.43083333,11.12,25.9,374.41,0.22,0.34,3.64
WIJ94050107,-32.80666667,19.20166667,-1.39,35.69,564.26,0.2,0.49,3.73
PVR94072003,-33.98283333,18.4215,11.12,25.9,374.41,0.22,0.34,3.64
APE94091118,-34.1915,19.1935,1.57,36.73,458.79,0.16,0.45,3.73
PVR95011413,-33.97433333,19.363,1.57,36.73,458.79,0.16,0.45,3.73
PVR95022317,-34.073,18.40183333,11.12,25.9,374.41,0.22,0.34,3.64
WIJ95062503,-33.955,18.43833333,6.06,33.55,506.25,0.19,0.45,3.49
TLE95052804,-34.3065,19.0145,10.17,24.48,474.61,0.22,0.42,3.61
TLE95052814,-34.30383333,19.02933333,10.17,24.48,474.61,0.22,0.42,3.61
JID96072902,-34.2675,18.426,12.55,20.72,469.34,0,0.49,3.69
JID96081901,-34.054,18.3865,11.12,25.9,374.41,0.22,0.34,3.64
WIJ96091406,-32.77166667,18.73333333,2.38,39.8,500.98,0.19,0.41,3.66
TLE96070607,-34.21683333,18.45,6.06,33.55,506.25,0.19,0.45,3.49
TLE96070616,-34.2555,18.4705,10.17,24.48,474.61,0.22,0.42,3.61
TLE96092904,-34.0965,18.43283333,11.12,25.9,374.41,0.22,0.34,3.64
WIJ97030905,-33.93,20.89833333,2.62,36.51,290.04,0.03,0.41,4.58
WIJ97030919,-33.935,20.83166667,2.62,36.51,290.04,0.03,0.41,4.58
WIJ97071305,-33.75666667,19.085,1.57,36.73,458.79,0.16,0.45,3.73
AWA97080704,-33.92266667,22.43766667,7.26,30.83,348.05,0.08,0.43,2.07
PVR97092004,-33.85083333,23.632,8.42,29.69,390.23,0.17,0.44,2.8
PVR97092005,-33.85333333,23.63133333,8.42,29.69,390.23,0.17,0.44,2.8
FBH97102201,-34.07833333,18.38333333,11.12,25.9,374.41,0.22,0.34,3.64
WIJ97101204,-33.50166667,19.115,0.23,36.51,527.34,0.21,0.47,3.48
GEH97091211,-33.43466667,19.0925,0.23,36.51,527.34,0.21,0.47,3.48
WIJ98010404,-33.715,19.12166667,0.23,36.51,527.34,0.21,0.47,3.48
OUT97100410,-33.94633333,21.5615,2.65,37.4,326.95,0.03,0.41,4.69
TLE97021508,-34.3145,19.01166667,10.17,24.48,474.61,0.22,0.42,3.61
TLE97021510,-34.31416667,19.00233333,10.17,24.48,474.61,0.22,0.42,3.61
TLE97022305,-34.07383333,18.38266667,11.12,25.9,374.41,0.22,0.34,3.64
WIJ98022204,-33.97166667,18.40833333,11.12,25.9,374.41,0.22,0.34,3.64
WIJ98022205,-33.97333333,18.405,11.12,25.9,374.41,0.22,0.34,3.64
WIJ98051705,-33.95166667,21.12,2.65,37.4,326.95,0.03,0.41,4.69
PVR98060305,-34.00683333,19.0095,6.06,33.55,506.25,0.19,0.45,3.49
AGR98053008,-34.17716667,19.18616667,1.57,36.73,458.79,0.16,0.45,3.73
WIJ98072509,-34.38666667,19.3125,6.87,29.51,363.87,0.14,0.41,3.67
OUT98031403,-33.8135,22.922,6.64,31.46,369.14,0.1,0.43,1.43
BMJ98092503,-33.9495,20.90433333,2.62,36.51,290.04,0.03,0.41,4.58
WIJ99102304,-34.19833333,19.18416667,1.57,36.73,458.79,0.16,0.45,3.73
WIJ99103004,-34.01166667,19.6125,1.57,36.73,458.79,0.16,0.45,3.73
TLE97083105,-34.22066667,18.424,11.12,25.9,374.41,0.22,0.34,3.64
TLE99100306,-34.18716667,19.17333333,1.57,36.73,458.79,0.16,0.45,3.73
WIJY0050607,-34.19166667,19.485,1.57,36.73,458.79,0.16,0.45,3.73
PVRY0062802,-33.97883333,18.412,11.12,25.9,374.41,0.22,0.34,3.64
WIJY1020401,-34.09916667,18.43666667,11.12,25.9,374.41,0.22,0.34,3.64
TLE97092706,-34.0385,18.86933333,6.06,33.55,506.25,0.19,0.45,3.49
TLE98091914,-34.1115,18.46116667,6.06,33.55,506.25,0.19,0.45,3.49
TLE98041811,-34.39083333,19.3155,6.87,29.51,363.87,0.14,0.41,3.67
WIJY1033103,-34.11766667,18.44,6.06,33.55,506.25,0.19,0.45,3.49
SGAY1032804,-33.322,25.6075,4.02,43.29,701.37,0.26,0.41,3.92
OUTY1032402,-33.97816667,19.264,1.57,36.73,458.79,0.16,0.45,3.73
AMMY2022605,-34.25533333,18.46116667,10.17,24.48,474.61,0.22,0.42,3.61
MURY2022002,-33.891,19.25483333,1.57,36.73,458.79,0.16,0.45,3.73
MURY2022003,-33.88333333,19.25166667,1.57,36.73,458.79,0.16,0.45,3.73
AMMY2021904,-33.97516667,19.2375,1.57,36.73,458.79,0.16,0.45,3.73
AMMY2021905,-33.98466667,19.23866667,1.57,36.73,458.79,0.16,0.45,3.73
AMMY2022303,-34.4265,19.69416667,5.49,30.49,374.41,0.13,0.4,4.09
WIJ92032803,-33.99166667,18.41666667,11.12,25.9,374.41,0.22,0.34,3.64
WIJ92101812,-33.97833333,19.27166667,1.57,36.73,458.79,0.16,0.45,3.73
GYC93013102,-34.04833333,18.87333333,6.06,33.55,506.25,0.19,0.45,3.49
AJT93032004,-34.145,18.39083333,11.12,25.9,374.41,0.22,0.34,3.64
WIJ93051505,-34.01166667,19.6375,1.57,36.73,458.79,0.16,0.45,3.73
WIJ93051603,-34.00916667,19.60083333,1.57,36.73,458.79,0.16,0.45,3.73
WIJ93051607,-34.0175,19.59666667,1.57,36.73,458.79,0.16,0.45,3.73
WIJ93051608,-34.02333333,19.61,1.57,36.73,458.79,0.16,0.45,3.73
PVR93071803,-34.27966667,18.4355,12.55,20.72,469.34,0,0.49,3.69
WIJ93061203,-32.91166667,19.21333333,-1.39,35.69,564.26,0.2,0.49,3.73
WIJ93062702,-33.7,19.115,0.23,36.51,527.34,0.21,0.47,3.48
AKS93073103,-34.21583333,18.4505,6.06,33.55,506.25,0.19,0.45,3.49
JAT93081201,-34.21716667,18.42333333,11.12,25.9,374.41,0.22,0.34,3.64
JAT93081202,-34.21933333,18.42283333,11.12,25.9,374.41,0.22,0.34,3.64
WIJ94013103,-34.35,18.92333333,10.17,24.48,474.61,0.22,0.42,3.61
WIJ94022702,-33.97,18.42333333,11.12,25.9,374.41,0.22,0.34,3.64
APE94051501,-33.501,19.37583333,0.23,36.51,527.34,0.21,0.47,3.48
AJT94052205,-34.11533333,18.443,6.06,33.55,506.25,0.19,0.45,3.49
AJT94052206,-34.11283333,18.44166667,6.06,33.55,506.25,0.19,0.45,3.49
WIJ94061204,-33.81166667,19.15833333,1.57,36.73,458.79,0.16,0.45,3.73
AGR94082812,-34.38916667,19.20433333,6.87,29.51,363.87,0.14,0.41,3.67
ASP94091121,-34.19816667,19.19516667,1.57,36.73,458.79,0.16,0.45,3.73
ASP94091122,-34.20133333,19.19466667,1.57,36.73,458.79,0.16,0.45,3.73
TLE94082109,-33.99183333,18.37583333,11.12,25.9,374.41,0.22,0.34,3.64
WIJ95011403,-33.97966667,19.38766667,1.57,36.73,458.79,0.16,0.45,3.73
WIJ95021113,-33.98,18.38833333,11.12,25.9,374.41,0.22,0.34,3.64
WIJ95031105,-33.96833333,18.96833333,6.06,33.55,506.25,0.19,0.45,3.49
PVR95051801,-34.1025,19.0245,6.06,33.55,506.25,0.19,0.45,3.49
PVR95052501,-34.09433333,18.4275,11.12,25.9,374.41,0.22,0.34,3.64
TLE95011102,-34.3515,18.90883333,10.17,24.48,474.61,0.22,0.42,3.61
TLE95011104,-34.3485,18.92116667,10.17,24.48,474.61,0.22,0.42,3.61
TLE95042203,-34.06833333,18.39466667,11.12,25.9,374.41,0.22,0.34,3.64
TLE95051302,-34.057,18.391,11.12,25.9,374.41,0.22,0.34,3.64
GEH95061604,-33.286,19.22466667,0.23,36.51,527.34,0.21,0.47,3.48
WIJ95072902,-33.15183333,19.14733333,-1.39,35.69,564.26,0.2,0.49,3.73
OUT95081914,-33.835,21.9015,4.23,35.73,305.86,0.03,0.41,4.22
GEH96010108,-33.34716667,19.28616667,0.23,36.51,527.34,0.21,0.47,3.48
NSC96012702,-34.004,18.94333333,6.06,33.55,506.25,0.19,0.45,3.49
NSC96021603,-34.131,19.108,1.57,36.73,458.79,0.16,0.45,3.73
PVR96051204,-33.8865,19.16016667,1.57,36.73,458.79,0.16,0.45,3.73
JAT96061703,-34.11266667,18.436,11.12,25.9,374.41,0.22,0.34,3.64
WIJ96062203,-34.40583333,19.19,6.87,29.51,363.87,0.14,0.41,3.67
WIJ96072009,-34.18833333,18.39666667,11.12,25.9,374.41,0.22,0.34,3.64
PVR96100907,-34.011,19.6205,1.57,36.73,458.79,0.16,0.45,3.73
OUT96100505,-33.90583333,21.80883333,4.23,35.73,305.86,0.03,0.41,4.22
WIJ96092106,-34.31133333,18.8725,10.17,24.48,474.61,0.22,0.42,3.61
TLE96070614,-34.241,18.4645,6.06,33.55,506.25,0.19,0.45,3.49
TLE96092115,-34.3275,18.9205,10.17,24.48,474.61,0.22,0.42,3.61
WIJ96092204,-34.30083333,18.96666667,10.17,24.48,474.61,0.22,0.42,3.61
WIJ97030807,-33.96,20.90833333,2.62,36.51,290.04,0.03,0.41,4.58
WIJ97030808,-33.9575,20.90333333,2.62,36.51,290.04,0.03,0.41,4.58
WIJ97030809,-33.955,20.90333333,2.62,36.51,290.04,0.03,0.41,4.58
WIJ97030811,-33.95166667,20.90333333,2.62,36.51,290.04,0.03,0.41,4.58
WIJ97030813,-33.94416667,20.90333333,2.62,36.51,290.04,0.03,0.41,4.58
WIJ97030906,-33.92833333,20.89333333,2.62,36.51,290.04,0.03,0.41,4.58
WIJ97030912,-33.92,20.86333333,2.62,36.51,290.04,0.03,0.41,4.58
WIJ97030913,-33.92166667,20.85833333,2.62,36.51,290.04,0.03,0.41,4.58
WIJ97030921,-33.94,20.81666667,2.62,36.51,290.04,0.03,0.41,4.58
WIJ97030922,-33.94333333,20.81333333,2.62,36.51,290.04,0.03,0.41,4.58
AWA97032401,-33.96016667,21.2575,2.65,37.4,326.95,0.03,0.41,4.69
AWA97032501,-33.9655,21.19633333,2.65,37.4,326.95,0.03,0.41,4.69
WIJ97030108,-34.41283333,20.6755,8.98,29.13,237.3,0.02,0.37,4.33
WIJ97030110,-34.41133333,20.66666667,8.98,29.13,237.3,0.02,0.37,4.33
WIJ97030111,-34.41133333,20.66166667,8.98,29.13,237.3,0.02,0.37,4.33
OUT97032206,-33.90533333,22.05533333,4.23,35.73,305.86,0.03,0.41,4.22
PVR97060206,-34.014,18.98166667,6.06,33.55,506.25,0.19,0.45,3.49
PVR97060207,-34.015,18.985,6.06,33.55,506.25,0.19,0.45,3.49
WIJ97071306,-33.76166667,19.0875,1.57,36.73,458.79,0.16,0.45,3.73
PVR97081505,-34.22033333,18.42316667,11.12,25.9,374.41,0.22,0.34,3.64
WIJ97092202,-33.98016667,24.283,6.64,35.12,427.15,0.16,0.44,2.84
WIJ97101107,-33.47666667,19.11,0.23,36.51,527.34,0.21,0.47,3.48
WIJ97122602,-34.08083333,18.395,11.12,25.9,374.41,0.22,0.34,3.64
TLE97021505,-34.3065,19.0145,10.17,24.48,474.61,0.22,0.42,3.61
TLE97021506,-34.312,19.01566667,10.17,24.48,474.61,0.22,0.42,3.61
TLE97051105,-34.11233333,18.4305,11.12,25.9,374.41,0.22,0.34,3.64
TLE97051106,-34.1115,18.43716667,11.12,25.9,374.41,0.22,0.34,3.64
PVR98031107,-34.26466667,18.44583333,10.17,24.48,474.61,0.22,0.42,3.61
WIJ98030805,-33.955,19.14416667,1.57,36.73,458.79,0.16,0.45,3.73
DJL98032508,-33.44366667,19.12366667,0.23,36.51,527.34,0.21,0.47,3.48
JID98042905,-34.20716667,18.91833333,6.06,33.55,506.25,0.19,0.45,3.49
JID98042907,-34.22,18.87883333,6.06,33.55,506.25,0.19,0.45,3.49
WIJ98042701,-33.95333333,18.435,11.12,25.9,374.41,0.22,0.34,3.64
WIJ98051606,-33.95916667,21.19333333,2.65,37.4,326.95,0.03,0.41,4.69
WIJ98051708,-33.9475,21.1375,2.65,37.4,326.95,0.03,0.41,4.69
JUG97072603,-33.985,18.38333333,11.12,25.9,374.41,0.22,0.34,3.64
JBB98041202,-33.94316667,20.89083333,2.62,36.51,290.04,0.03,0.41,4.58
WIJ98071902,-33.9775,19.01333333,6.06,33.55,506.25,0.19,0.45,3.49
WIJ98071908,-33.98333333,18.995,6.06,33.55,506.25,0.19,0.45,3.49
WIJ98072504,-34.39333333,19.32666667,6.87,29.51,363.87,0.14,0.41,3.67
WIJ98072510,-34.39,19.31333333,6.87,29.51,363.87,0.14,0.41,3.67
JID98072503,-34.38666667,19.34683333,6.87,29.51,363.87,0.14,0.41,3.67
GEH98092602,-33.436,19.14133333,0.23,36.51,527.34,0.21,0.47,3.48
WIJ99030401,-33.8875,23.015,6.64,31.46,369.14,0.1,0.43,1.43
JID99032703,-34.54633333,20.028,5.49,30.49,374.41,0.13,0.4,4.09
WIJ99050804,-34.32166667,19.01333333,10.17,24.48,474.61,0.22,0.42,3.61
AWA99050806,-33.92916667,21.84316667,4.23,35.73,305.86,0.03,0.41,4.22
AWA99060502,-33.87683333,22.433,7.26,30.83,348.05,0.08,0.43,2.07
WIJ99073105,-34.225,18.43416667,11.12,25.9,374.41,0.22,0.34,3.64
WIJ99103003,-34.02166667,19.61666667,1.57,36.73,458.79,0.16,0.45,3.73
WIJ99112012,-34.38666667,19.29583333,6.87,29.51,363.87,0.14,0.41,3.67
PVRY0030108,-34.2365,18.4625,6.06,33.55,506.25,0.19,0.45,3.49
WIJY0041504,-34.13883333,18.9405,6.06,33.55,506.25,0.19,0.45,3.49
WIJY0041507,-34.13166667,18.95,6.06,33.55,506.25,0.19,0.45,3.49
TLE97081701,-34.347,18.92933333,10.17,24.48,474.61,0.22,0.42,3.61
TLE97083109,-34.22516667,18.43383333,11.12,25.9,374.41,0.22,0.34,3.64
TLE98062005,-34.22383333,18.43733333,11.12,25.9,374.41,0.22,0.34,3.64
TLE98062006,-34.22416667,18.44133333,6.06,33.55,506.25,0.19,0.45,3.49
TLE98062007,-34.22516667,18.445,6.06,33.55,506.25,0.19,0.45,3.49
WIJY0072901,-34.115,18.9615,6.06,33.55,506.25,0.19,0.45,3.49
AMMY0101406,-33.97116667,21.2575,2.65,37.4,326.95,0.03,0.41,4.69
AMMY0101409,-33.9765,21.2775,2.65,37.4,326.95,0.03,0.41,4.69
GEKY0101403,-33.963,21.26716667,2.65,37.4,326.95,0.03,0.41,4.69
WIJY1010603,-34.34366667,18.94666667,10.17,24.48,474.61,0.22,0.42,3.61
WIJY1010604,-34.34616667,18.9555,10.17,24.48,474.61,0.22,0.42,3.61
WIJY1010605,-34.34166667,18.95766667,10.17,24.48,474.61,0.22,0.42,3.61
TLE99053005,-34.1545,18.36816667,11.12,25.9,374.41,0.22,0.34,3.64
TLEY1010604,-34.34316667,18.92933333,10.17,24.48,474.61,0.22,0.42,3.61
TLE98061311,-34.05133333,18.875,6.06,33.55,506.25,0.19,0.45,3.49
TLE99032804,-34.112,18.4405,6.06,33.55,506.25,0.19,0.45,3.49
TLEY0021206,-34.04083333,18.87633333,6.06,33.55,506.25,0.19,0.45,3.49
TLEY0050604,-34.19566667,19.50266667,1.57,36.73,458.79,0.16,0.45,3.73
TLEY0121003,-34.11433333,18.43416667,11.12,25.9,374.41,0.22,0.34,3.64
TLEY1033106,-34.0545,18.3865,11.12,25.9,374.41,0.22,0.34,3.64
SGAY1032105,-34.0045,19.40116667,1.57,36.73,458.79,0.16,0.45,3.73
WMPY1032106,-34.0045,19.40383333,1.57,36.73,458.79,0.16,0.45,3.73
PMRY1032202,-34.09916667,19.85833333,1.82,38.84,427.15,0.1,0.43,4.03
PHA92021504,-34.09333333,19,6.06,33.55,506.25,0.19,0.45,3.49
PHA92021505,-34.1,19.005,6.06,33.55,506.25,0.19,0.45,3.49
AKS92110701,-34.068,18.36833333,11.12,25.9,374.41,0.22,0.34,3.64
AKS93042206,-34.11166667,18.4355,11.12,25.9,374.41,0.22,0.34,3.64
AKS93072201,-33.99466667,18.40966667,11.12,25.9,374.41,0.22,0.34,3.64
AKS93072205,-33.99466667,18.4205,11.12,25.9,374.41,0.22,0.34,3.64
WIJ93073101,-34.22083333,18.45416667,6.06,33.55,506.25,0.19,0.45,3.49
AKS93091509,-33.90133333,23.68916667,8.42,29.69,390.23,0.17,0.44,2.8
WIJ93102607,-33.975,20.48666667,2.62,36.51,290.04,0.03,0.41,4.58
WIJ93102701,-33.97166667,20.47833333,2.62,36.51,290.04,0.03,0.41,4.58
WIJ93102709,-33.955,20.47,2.62,36.51,290.04,0.03,0.41,4.58
WIJ93102815,-33.955,20.36833333,2.62,36.51,290.04,0.03,0.41,4.58
WIJ93102901,-33.94833333,20.34333333,2.62,36.51,290.04,0.03,0.41,4.58
WIJ93111402,-33.46833333,19.43333333,0.23,36.51,527.34,0.21,0.47,3.48
WIJ94040603,-33.96416667,18.42833333,11.12,25.9,374.41,0.22,0.34,3.64
AKS94072703,-34.06583333,18.38433333,11.12,25.9,374.41,0.22,0.34,3.64
JID94103101,-34.00083333,18.36183333,11.12,25.9,374.41,0.22,0.34,3.64
JID94103102,-33.99883333,18.357,11.12,25.9,374.41,0.22,0.34,3.64
TLE94102902,-34.212,18.92133333,6.06,33.55,506.25,0.19,0.45,3.49
TLE94110608,-33.9685,18.39833333,11.12,25.9,374.41,0.22,0.34,3.64
ASP94102922,-34.22483333,18.89033333,6.06,33.55,506.25,0.19,0.45,3.49
ASP94102923,-34.222,18.88983333,6.06,33.55,506.25,0.19,0.45,3.49
JID94121901,-34.09633333,18.443,6.06,33.55,506.25,0.19,0.45,3.49
PVR94120103,-34.101,18.46016667,6.06,33.55,506.25,0.19,0.45,3.49
JID94122701,-33.9825,18.41883333,11.12,25.9,374.41,0.22,0.34,3.64
JID95011601,-33.99016667,18.37583333,11.12,25.9,374.41,0.22,0.34,3.64
WIJ95011404,-33.98016667,19.39466667,1.57,36.73,458.79,0.16,0.45,3.73
PVR95020503,-33.97033333,18.41433333,11.12,25.9,374.41,0.22,0.34,3.64
AWA95031603,-34.003,19.69416667,1.82,38.84,427.15,0.1,0.43,4.03
NSC95060303,-34.40366667,19.19383333,6.87,29.51,363.87,0.14,0.41,3.67
TLE95091606,-33.99866667,18.40933333,11.12,25.9,374.41,0.22,0.34,3.64
OUT95092506,-34.74633333,19.89516667,5.49,30.49,374.41,0.13,0.4,4.09
FBH95102601,-34.2865,19.04466667,10.17,24.48,474.61,0.22,0.42,3.61
FBH95102603,-34.31183333,19.01416667,10.17,24.48,474.61,0.22,0.42,3.61
FBH95102604,-34.31133333,19.01183333,10.17,24.48,474.61,0.22,0.42,3.61
FBH95102605,-34.31133333,19.00733333,10.17,24.48,474.61,0.22,0.42,3.61
FBH95102606,-34.30633333,18.99533333,10.17,24.48,474.61,0.22,0.42,3.61
PVR95110409,-34.19016667,19.1655,1.57,36.73,458.79,0.16,0.45,3.73
OUT95111803,-33.948,21.13766667,2.65,37.4,326.95,0.03,0.41,4.69
OUT95111805,-33.9495,21.132,2.65,37.4,326.95,0.03,0.41,4.69
FBH95111904,-34.2175,18.45166667,6.06,33.55,506.25,0.19,0.45,3.49
FBH95112502,-34.09316667,18.436,11.12,25.9,374.41,0.22,0.34,3.64
FBH95112504,-34.09916667,18.44483333,6.06,33.55,506.25,0.19,0.45,3.49
GEH95111812,-33.12183333,19.16983333,-1.39,35.69,564.26,0.2,0.49,3.73
OUT96012003,-33.90333333,22.142,4.23,35.73,305.86,0.03,0.41,4.22
JID95120401,-33.982,18.41083333,11.12,25.9,374.41,0.22,0.34,3.64
MSM96021601,-34.1325,19.14616667,1.57,36.73,458.79,0.16,0.45,3.73
FBH96052910,-34.28983333,18.43816667,10.17,24.48,474.61,0.22,0.42,3.61
FBH96060902,-34.145,18.33233333,11.12,25.9,374.41,0.22,0.34,3.64
FWV96092104,-34.309,18.87533333,10.17,24.48,474.61,0.22,0.42,3.61
JID96112501,-33.99783333,18.408,11.12,25.9,374.41,0.22,0.34,3.64
WIJ97030810,-33.95333333,20.90166667,2.62,36.51,290.04,0.03,0.41,4.58
FWV97032701,-34.09066667,19.85566667,1.82,38.84,427.15,0.1,0.43,4.03
JID97091502,-34.33066667,19.00266667,10.17,24.48,474.61,0.22,0.42,3.61
PVR97100108,-34.33866667,18.93366667,10.17,24.48,474.61,0.22,0.42,3.61
BMJ97092201,-33.97383333,24.27833333,6.64,35.12,427.15,0.16,0.44,2.84
JID97101802,-34.31533333,19.328,6.87,29.51,363.87,0.14,0.41,3.67
SAS97092003,-33.85466667,23.64883333,8.42,29.69,390.23,0.17,0.44,2.8
FBH97102202,-34.0775,18.37766667,11.12,25.9,374.41,0.22,0.34,3.64
WIJ97092705,-34.04166667,18.87833333,6.06,33.55,506.25,0.19,0.45,3.49
WIJ97101106,-33.47666667,19.115,0.23,36.51,527.34,0.21,0.47,3.48
WIJ97110106,-34.07666667,19.93333333,1.82,38.84,427.15,0.1,0.43,4.03
WIJ97110107,-34.07666667,19.93,1.82,38.84,427.15,0.1,0.43,4.03
AWA97120409,-33.82033333,22.79733333,7.26,30.83,348.05,0.08,0.43,2.07
CSS97120705,-34.11616667,18.4425,6.06,33.55,506.25,0.19,0.45,3.49
CSS97123002,-33.97383333,20.84133333,2.62,36.51,290.04,0.03,0.41,4.58
CSS97123103,-33.94466667,20.85166667,2.62,36.51,290.04,0.03,0.41,4.58
CSS97123104,-33.941,20.864,2.62,36.51,290.04,0.03,0.41,4.58
CSS97123110,-33.9185,20.86016667,2.62,36.51,290.04,0.03,0.41,4.58
JID97120602,-34.34816667,18.94216667,10.17,24.48,474.61,0.22,0.42,3.61
OUT97100404,-33.96016667,21.55266667,2.65,37.4,326.95,0.03,0.41,4.69
OUT97100406,-33.9575,21.54383333,2.65,37.4,326.95,0.03,0.41,4.69
OUT97100407,-33.95083333,21.54333333,2.65,37.4,326.95,0.03,0.41,4.69
OUT97100413,-33.95733333,21.564,4.23,35.73,305.86,0.03,0.41,4.22
