,latitude,longitude,july_min,jan_max,prec,evap,soil,wind
363,-33.50833333,19.32166667,0.23,36.51,527.34,0.21,0.47,3.48
364,-33.93283333,20.83816667,2.62,36.51,290.04,0.03,0.41,4.58
365,-34.32666667,19.01083333,10.17,24.48,474.61,0.22,0.42,3.61
366,-34.01983333,19.53166667,1.57,36.73,458.79,0.16,0.45,3.73
367,-34.019,19.53816667,1.57,36.73,458.79,0.16,0.45,3.73
368,-34.18933333,19.16833333,1.57,36.73,458.79,0.16,0.45,3.73
369,-34.03416667,19.45166667,1.57,36.73,458.79,0.16,0.45,3.73
370,-34.11166667,18.964,6.06,33.55,506.25,0.19,0.45,3.49
371,-34.10083333,18.44166667,6.06,33.55,506.25,0.19,0.45,3.49
372,-34.311,18.8995,10.17,24.48,474.61,0.22,0.42,3.61
373,-33.981,21.2495,2.65,37.4,326.95,0.03,0.41,4.69
374,-34.2275,18.45333333,6.06,33.55,506.25,0.19,0.45,3.49
375,-33.97933333,19.23733333,1.57,36.73,458.79,0.16,0.45,3.73
376,-34.41483333,19.6995,5.49,30.49,374.41,0.13,0.4,4.09
377,-33.88333333,19.25583333,1.57,36.73,458.79,0.16,0.45,3.73
378,-33.97933333,19.25916667,1.57,36.73,458.79,0.16,0.45,3.73
379,-33.97516667,19.25533333,1.57,36.73,458.79,0.16,0.45,3.73
380,-34.1905,19.48133333,1.57,36.73,458.79,0.16,0.45,3.73
381,-33.96,19.25166667,1.57,36.73,458.79,0.16,0.45,3.73
382,-33.95833333,20.47,2.62,36.51,290.04,0.03,0.41,4.58
383,-33.95833333,20.45666667,2.62,36.51,290.04,0.03,0.41,4.58
384,-33.9525,20.345,2.62,36.51,290.04,0.03,0.41,4.58
385,-33.96416667,18.43083333,11.12,25.9,374.41,0.22,0.34,3.64
386,-32.80666667,19.20166667,-1.39,35.69,564.26,0.2,0.49,3.73
387,-33.98283333,18.4215,11.12,25.9,374.41,0.22,0.34,3.64
388,-34.1915,19.1935,1.57,36.73,458.79,0.16,0.45,3.73
389,-33.97433333,19.363,1.57,36.73,458.79,0.16,0.45,3.73
390,-34.073,18.40183333,11.12,25.9,374.41,0.22,0.34,3.64
391,-33.955,18.43833333,6.06,33.55,506.25,0.19,0.45,3.49
392,-34.3065,19.0145,10.17,24.48,474.61,0.22,0.42,3.61
393,-34.30383333,19.02933333,10.17,24.48,474.61,0.22,0.42,3.61
394,-34.2675,18.426,12.55,20.72,469.34,0.0,0.49,3.69
395,-34.054,18.3865,11.12,25.9,374.41,0.22,0.34,3.64
396,-32.77166667,18.73333333,2.38,39.8,500.98,0.19,0.41,3.66
397,-34.21683333,18.45,6.06,33.55,506.25,0.19,0.45,3.49
398,-34.2555,18.4705,10.17,24.48,474.61,0.22,0.42,3.61
399,-34.0965,18.43283333,11.12,25.9,374.41,0.22,0.34,3.64
400,-33.93,20.89833333,2.62,36.51,290.04,0.03,0.41,4.58
401,-33.935,20.83166667,2.62,36.51,290.04,0.03,0.41,4.58
402,-33.75666667,19.085,1.57,36.73,458.79,0.16,0.45,3.73
403,-33.92266667,22.43766667,7.26,30.83,348.05,0.08,0.43,2.07
404,-33.85083333,23.632,8.42,29.69,390.23,0.17,0.44,2.8
405,-33.85333333,23.63133333,8.42,29.69,390.23,0.17,0.44,2.8
406,-34.07833333,18.38333333,11.12,25.9,374.41,0.22,0.34,3.64
407,-33.50166667,19.115,0.23,36.51,527.34,0.21,0.47,3.48
408,-33.43466667,19.0925,0.23,36.51,527.34,0.21,0.47,3.48
409,-33.715,19.12166667,0.23,36.51,527.34,0.21,0.47,3.48
410,-33.94633333,21.5615,2.65,37.4,326.95,0.03,0.41,4.69
411,-34.3145,19.01166667,10.17,24.48,474.61,0.22,0.42,3.61
412,-34.31416667,19.00233333,10.17,24.48,474.61,0.22,0.42,3.61
413,-34.07383333,18.38266667,11.12,25.9,374.41,0.22,0.34,3.64
414,-33.97166667,18.40833333,11.12,25.9,374.41,0.22,0.34,3.64
415,-33.97333333,18.405,11.12,25.9,374.41,0.22,0.34,3.64
416,-33.95166667,21.12,2.65,37.4,326.95,0.03,0.41,4.69
417,-34.00683333,19.0095,6.06,33.55,506.25,0.19,0.45,3.49
418,-34.17716667,19.18616667,1.57,36.73,458.79,0.16,0.45,3.73
419,-34.38666667,19.3125,6.87,29.51,363.87,0.14,0.41,3.67
420,-33.8135,22.922,6.64,31.46,369.14,0.1,0.43,1.43
421,-33.9495,20.90433333,2.62,36.51,290.04,0.03,0.41,4.58
422,-34.19833333,19.18416667,1.57,36.73,458.79,0.16,0.45,3.73
423,-34.01166667,19.6125,1.57,36.73,458.79,0.16,0.45,3.73
424,-34.22066667,18.424,11.12,25.9,374.41,0.22,0.34,3.64
425,-34.18716667,19.17333333,1.57,36.73,458.79,0.16,0.45,3.73
426,-34.19166667,19.485,1.57,36.73,458.79,0.16,0.45,3.73
427,-33.97883333,18.412,11.12,25.9,374.41,0.22,0.34,3.64
428,-34.09916667,18.43666667,11.12,25.9,374.41,0.22,0.34,3.64
429,-34.0385,18.86933333,6.06,33.55,506.25,0.19,0.45,3.49
430,-34.1115,18.46116667,6.06,33.55,506.25,0.19,0.45,3.49
431,-34.39083333,19.3155,6.87,29.51,363.87,0.14,0.41,3.67
432,-34.11766667,18.44,6.06,33.55,506.25,0.19,0.45,3.49
433,-33.322,25.6075,4.02,43.29,701.37,0.26,0.41,3.92
434,-33.97816667,19.264,1.57,36.73,458.79,0.16,0.45,3.73
435,-34.25533333,18.46116667,10.17,24.48,474.61,0.22,0.42,3.61
436,-33.891,19.25483333,1.57,36.73,458.79,0.16,0.45,3.73
437,-33.88333333,19.25166667,1.57,36.73,458.79,0.16,0.45,3.73
438,-33.97516667,19.2375,1.57,36.73,458.79,0.16,0.45,3.73
439,-33.98466667,19.23866667,1.57,36.73,458.79,0.16,0.45,3.73
440,-34.4265,19.69416667,5.49,30.49,374.41,0.13,0.4,4.09
441,-33.99166667,18.41666667,11.12,25.9,374.41,0.22,0.34,3.64
442,-33.97833333,19.27166667,1.57,36.73,458.79,0.16,0.45,3.73
443,-34.04833333,18.87333333,6.06,33.55,506.25,0.19,0.45,3.49
444,-34.145,18.39083333,11.12,25.9,374.41,0.22,0.34,3.64
445,-34.01166667,19.6375,1.57,36.73,458.79,0.16,0.45,3.73
446,-34.00916667,19.60083333,1.57,36.73,458.79,0.16,0.45,3.73
447,-34.0175,19.59666667,1.57,36.73,458.79,0.16,0.45,3.73
448,-34.02333333,19.61,1.57,36.73,458.79,0.16,0.45,3.73
449,-34.27966667,18.4355,12.55,20.72,469.34,0.0,0.49,3.69
450,-32.91166667,19.21333333,-1.39,35.69,564.26,0.2,0.49,3.73
451,-33.7,19.115,0.23,36.51,527.34,0.21,0.47,3.48
452,-34.21583333,18.4505,6.06,33.55,506.25,0.19,0.45,3.49
453,-34.21716667,18.42333333,11.12,25.9,374.41,0.22,0.34,3.64
454,-34.21933333,18.42283333,11.12,25.9,374.41,0.22,0.34,3.64
455,-34.35,18.92333333,10.17,24.48,474.61,0.22,0.42,3.61
456,-33.97,18.42333333,11.12,25.9,374.41,0.22,0.34,3.64
457,-33.501,19.37583333,0.23,36.51,527.34,0.21,0.47,3.48
458,-34.11533333,18.443,6.06,33.55,506.25,0.19,0.45,3.49
459,-34.11283333,18.44166667,6.06,33.55,506.25,0.19,0.45,3.49
460,-33.81166667,19.15833333,1.57,36.73,458.79,0.16,0.45,3.73
461,-34.38916667,19.20433333,6.87,29.51,363.87,0.14,0.41,3.67
462,-34.19816667,19.19516667,1.57,36.73,458.79,0.16,0.45,3.73
463,-34.20133333,19.19466667,1.57,36.73,458.79,0.16,0.45,3.73
464,-33.99183333,18.37583333,11.12,25.9,374.41,0.22,0.34,3.64
465,-33.97966667,19.38766667,1.57,36.73,458.79,0.16,0.45,3.73
466,-33.98,18.38833333,11.12,25.9,374.41,0.22,0.34,3.64
467,-33.96833333,18.96833333,6.06,33.55,506.25,0.19,0.45,3.49
468,-34.1025,19.0245,6.06,33.55,506.25,0.19,0.45,3.49
469,-34.09433333,18.4275,11.12,25.9,374.41,0.22,0.34,3.64
470,-34.3515,18.90883333,10.17,24.48,474.61,0.22,0.42,3.61
471,-34.3485,18.92116667,10.17,24.48,474.61,0.22,0.42,3.61
472,-34.06833333,18.39466667,11.12,25.9,374.41,0.22,0.34,3.64
473,-34.057,18.391,11.12,25.9,374.41,0.22,0.34,3.64
474,-33.286,19.22466667,0.23,36.51,527.34,0.21,0.47,3.48
475,-33.15183333,19.14733333,-1.39,35.69,564.26,0.2,0.49,3.73
476,-33.835,21.9015,4.23,35.73,305.86,0.03,0.41,4.22
477,-33.34716667,19.28616667,0.23,36.51,527.34,0.21,0.47,3.48
478,-34.004,18.94333333,6.06,33.55,506.25,0.19,0.45,3.49
479,-34.131,19.108,1.57,36.73,458.79,0.16,0.45,3.73
480,-33.8865,19.16016667,1.57,36.73,458.79,0.16,0.45,3.73
481,-34.11266667,18.436,11.12,25.9,374.41,0.22,0.34,3.64
482,-34.40583333,19.19,6.87,29.51,363.87,0.14,0.41,3.67
483,-34.18833333,18.39666667,11.12,25.9,374.41,0.22,0.34,3.64
484,-34.011,19.6205,1.57,36.73,458.79,0.16,0.45,3.73
485,-33.90583333,21.80883333,4.23,35.73,305.86,0.03,0.41,4.22
486,-34.31133333,18.8725,10.17,24.48,474.61,0.22,0.42,3.61
487,-34.241,18.4645,6.06,33.55,506.25,0.19,0.45,3.49
488,-34.3275,18.9205,10.17,24.48,474.61,0.22,0.42,3.61
489,-34.30083333,18.96666667,10.17,24.48,474.61,0.22,0.42,3.61
490,-33.96,20.90833333,2.62,36.51,290.04,0.03,0.41,4.58
491,-33.9575,20.90333333,2.62,36.51,290.04,0.03,0.41,4.58
492,-33.955,20.90333333,2.62,36.51,290.04,0.03,0.41,4.58
493,-33.95166667,20.90333333,2.62,36.51,290.04,0.03,0.41,4.58
494,-33.94416667,20.90333333,2.62,36.51,290.04,0.03,0.41,4.58
495,-33.92833333,20.89333333,2.62,36.51,290.04,0.03,0.41,4.58
496,-33.92,20.86333333,2.62,36.51,290.04,0.03,0.41,4.58
497,-33.92166667,20.85833333,2.62,36.51,290.04,0.03,0.41,4.58
498,-33.94,20.81666667,2.62,36.51,290.04,0.03,0.41,4.58
499,-33.94333333,20.81333333,2.62,36.51,290.04,0.03,0.41,4.58
500,-33.96016667,21.2575,2.65,37.4,326.95,0.03,0.41,4.69
501,-33.9655,21.19633333,2.65,37.4,326.95,0.03,0.41,4.69
502,-34.41283333,20.6755,8.98,29.13,237.3,0.02,0.37,4.33
503,-34.41133333,20.66666667,8.98,29.13,237.3,0.02,0.37,4.33
504,-34.41133333,20.66166667,8.98,29.13,237.3,0.02,0.37,4.33
505,-33.90533333,22.05533333,4.23,35.73,305.86,0.03,0.41,4.22
506,-34.014,18.98166667,6.06,33.55,506.25,0.19,0.45,3.49
507,-34.015,18.985,6.06,33.55,506.25,0.19,0.45,3.49
508,-33.76166667,19.0875,1.57,36.73,458.79,0.16,0.45,3.73
509,-34.22033333,18.42316667,11.12,25.9,374.41,0.22,0.34,3.64
510,-33.98016667,24.283,6.64,35.12,427.15,0.16,0.44,2.84
511,-33.47666667,19.11,0.23,36.51,527.34,0.21,0.47,3.48
512,-34.08083333,18.395,11.12,25.9,374.41,0.22,0.34,3.64
513,-34.3065,19.0145,10.17,24.48,474.61,0.22,0.42,3.61
514,-34.312,19.01566667,10.17,24.48,474.61,0.22,0.42,3.61
515,-34.11233333,18.4305,11.12,25.9,374.41,0.22,0.34,3.64
516,-34.1115,18.43716667,11.12,25.9,374.41,0.22,0.34,3.64
517,-34.26466667,18.44583333,10.17,24.48,474.61,0.22,0.42,3.61
518,-33.955,19.14416667,1.57,36.73,458.79,0.16,0.45,3.73
519,-33.44366667,19.12366667,0.23,36.51,527.34,0.21,0.47,3.48
520,-34.20716667,18.91833333,6.06,33.55,506.25,0.19,0.45,3.49
521,-34.22,18.87883333,6.06,33.55,506.25,0.19,0.45,3.49
522,-33.95333333,18.435,11.12,25.9,374.41,0.22,0.34,3.64
523,-33.95916667,21.19333333,2.65,37.4,326.95,0.03,0.41,4.69
524,-33.9475,21.1375,2.65,37.4,326.95,0.03,0.41,4.69
525,-33.985,18.38333333,11.12,25.9,374.41,0.22,0.34,3.64
526,-33.94316667,20.89083333,2.62,36.51,290.04,0.03,0.41,4.58
527,-33.9775,19.01333333,6.06,33.55,506.25,0.19,0.45,3.49
528,-33.98333333,18.995,6.06,33.55,506.25,0.19,0.45,3.49
529,-34.39333333,19.32666667,6.87,29.51,363.87,0.14,0.41,3.67
530,-34.39,19.31333333,6.87,29.51,363.87,0.14,0.41,3.67
531,-34.38666667,19.34683333,6.87,29.51,363.87,0.14,0.41,3.67
532,-33.436,19.14133333,0.23,36.51,527.34,0.21,0.47,3.48
533,-33.8875,23.015,6.64,31.46,369.14,0.1,0.43,1.43
534,-34.54633333,20.028,5.49,30.49,374.41,0.13,0.4,4.09
535,-34.32166667,19.01333333,10.17,24.48,474.61,0.22,0.42,3.61
536,-33.92916667,21.84316667,4.23,35.73,305.86,0.03,0.41,4.22
537,-33.87683333,22.433,7.26,30.83,348.05,0.08,0.43,2.07
538,-34.225,18.43416667,11.12,25.9,374.41,0.22,0.34,3.64
539,-34.02166667,19.61666667,1.57,36.73,458.79,0.16,0.45,3.73
540,-34.38666667,19.29583333,6.87,29.51,363.87,0.14,0.41,3.67
541,-34.2365,18.4625,6.06,33.55,506.25,0.19,0.45,3.49
542,-34.13883333,18.9405,6.06,33.55,506.25,0.19,0.45,3.49
543,-34.13166667,18.95,6.06,33.55,506.25,0.19,0.45,3.49
544,-34.347,18.92933333,10.17,24.48,474.61,0.22,0.42,3.61
545,-34.22516667,18.43383333,11.12,25.9,374.41,0.22,0.34,3.64
546,-34.22383333,18.43733333,11.12,25.9,374.41,0.22,0.34,3.64
547,-34.22416667,18.44133333,6.06,33.55,506.25,0.19,0.45,3.49
548,-34.22516667,18.445,6.06,33.55,506.25,0.19,0.45,3.49
549,-34.115,18.9615,6.06,33.55,506.25,0.19,0.45,3.49
550,-33.97116667,21.2575,2.65,37.4,326.95,0.03,0.41,4.69
551,-33.9765,21.2775,2.65,37.4,326.95,0.03,0.41,4.69
552,-33.963,21.26716667,2.65,37.4,326.95,0.03,0.41,4.69
553,-34.34366667,18.94666667,10.17,24.48,474.61,0.22,0.42,3.61
554,-34.34616667,18.9555,10.17,24.48,474.61,0.22,0.42,3.61
555,-34.34166667,18.95766667,10.17,24.48,474.61,0.22,0.42,3.61
556,-34.1545,18.36816667,11.12,25.9,374.41,0.22,0.34,3.64
557,-34.34316667,18.92933333,10.17,24.48,474.61,0.22,0.42,3.61
558,-34.05133333,18.875,6.06,33.55,506.25,0.19,0.45,3.49
559,-34.112,18.4405,6.06,33.55,506.25,0.19,0.45,3.49
560,-34.04083333,18.87633333,6.06,33.55,506.25,0.19,0.45,3.49
561,-34.19566667,19.50266667,1.57,36.73,458.79,0.16,0.45,3.73
562,-34.11433333,18.43416667,11.12,25.9,374.41,0.22,0.34,3.64
563,-34.0545,18.3865,11.12,25.9,374.41,0.22,0.34,3.64
564,-34.0045,19.40116667,1.57,36.73,458.79,0.16,0.45,3.73
565,-34.0045,19.40383333,1.57,36.73,458.79,0.16,0.45,3.73
566,-34.09916667,19.85833333,1.82,38.84,427.15,0.1,0.43,4.03
567,-34.09333333,19.0,6.06,33.55,506.25,0.19,0.45,3.49
568,-34.1,19.005,6.06,33.55,506.25,0.19,0.45,3.49
569,-34.068,18.36833333,11.12,25.9,374.41,0.22,0.34,3.64
570,-34.11166667,18.4355,11.12,25.9,374.41,0.22,0.34,3.64
571,-33.99466667,18.40966667,11.12,25.9,374.41,0.22,0.34,3.64
572,-33.99466667,18.4205,11.12,25.9,374.41,0.22,0.34,3.64
573,-34.22083333,18.45416667,6.06,33.55,506.25,0.19,0.45,3.49
574,-33.90133333,23.68916667,8.42,29.69,390.23,0.17,0.44,2.8
575,-33.975,20.48666667,2.62,36.51,290.04,0.03,0.41,4.58
576,-33.97166667,20.47833333,2.62,36.51,290.04,0.03,0.41,4.58
577,-33.955,20.47,2.62,36.51,290.04,0.03,0.41,4.58
578,-33.955,20.36833333,2.62,36.51,290.04,0.03,0.41,4.58
579,-33.94833333,20.34333333,2.62,36.51,290.04,0.03,0.41,4.58
580,-33.46833333,19.43333333,0.23,36.51,527.34,0.21,0.47,3.48
581,-33.96416667,18.42833333,11.12,25.9,374.41,0.22,0.34,3.64
582,-34.06583333,18.38433333,11.12,25.9,374.41,0.22,0.34,3.64
583,-34.00083333,18.36183333,11.12,25.9,374.41,0.22,0.34,3.64
584,-33.99883333,18.357,11.12,25.9,374.41,0.22,0.34,3.64
585,-34.212,18.92133333,6.06,33.55,506.25,0.19,0.45,3.49
586,-33.9685,18.39833333,11.12,25.9,374.41,0.22,0.34,3.64
587,-34.22483333,18.89033333,6.06,33.55,506.25,0.19,0.45,3.49
588,-34.222,18.88983333,6.06,33.55,506.25,0.19,0.45,3.49
589,-34.09633333,18.443,6.06,33.55,506.25,0.19,0.45,3.49
590,-34.101,18.46016667,6.06,33.55,506.25,0.19,0.45,3.49
591,-33.9825,18.41883333,11.12,25.9,374.41,0.22,0.34,3.64
592,-33.99016667,18.37583333,11.12,25.9,374.41,0.22,0.34,3.64
593,-33.98016667,19.39466667,1.57,36.73,458.79,0.16,0.45,3.73
594,-33.97033333,18.41433333,11.12,25.9,374.41,0.22,0.34,3.64
595,-34.003,19.69416667,1.82,38.84,427.15,0.1,0.43,4.03
596,-34.40366667,19.19383333,6.87,29.51,363.87,0.14,0.41,3.67
597,-33.99866667,18.40933333,11.12,25.9,374.41,0.22,0.34,3.64
598,-34.74633333,19.89516667,5.49,30.49,374.41,0.13,0.4,4.09
599,-34.2865,19.04466667,10.17,24.48,474.61,0.22,0.42,3.61
600,-34.31183333,19.01416667,10.17,24.48,474.61,0.22,0.42,3.61
601,-34.31133333,19.01183333,10.17,24.48,474.61,0.22,0.42,3.61
602,-34.31133333,19.00733333,10.17,24.48,474.61,0.22,0.42,3.61
603,-34.30633333,18.99533333,10.17,24.48,474.61,0.22,0.42,3.61
604,-34.19016667,19.1655,1.57,36.73,458.79,0.16,0.45,3.73
605,-33.948,21.13766667,2.65,37.4,326.95,0.03,0.41,4.69
606,-33.9495,21.132,2.65,37.4,326.95,0.03,0.41,4.69
607,-34.2175,18.45166667,6.06,33.55,506.25,0.19,0.45,3.49
608,-34.09316667,18.436,11.12,25.9,374.41,0.22,0.34,3.64
609,-34.09916667,18.44483333,6.06,33.55,506.25,0.19,0.45,3.49
610,-33.12183333,19.16983333,-1.39,35.69,564.26,0.2,0.49,3.73
611,-33.90333333,22.142,4.23,35.73,305.86,0.03,0.41,4.22
612,-33.982,18.41083333,11.12,25.9,374.41,0.22,0.34,3.64
613,-34.1325,19.14616667,1.57,36.73,458.79,0.16,0.45,3.73
614,-34.28983333,18.43816667,10.17,24.48,474.61,0.22,0.42,3.61
615,-34.145,18.33233333,11.12,25.9,374.41,0.22,0.34,3.64
616,-34.309,18.87533333,10.17,24.48,474.61,0.22,0.42,3.61
617,-33.99783333,18.408,11.12,25.9,374.41,0.22,0.34,3.64
618,-33.95333333,20.90166667,2.62,36.51,290.04,0.03,0.41,4.58
619,-34.09066667,19.85566667,1.82,38.84,427.15,0.1,0.43,4.03
620,-34.33066667,19.00266667,10.17,24.48,474.61,0.22,0.42,3.61
621,-34.33866667,18.93366667,10.17,24.48,474.61,0.22,0.42,3.61
622,-33.97383333,24.27833333,6.64,35.12,427.15,0.16,0.44,2.84
623,-34.31533333,19.328,6.87,29.51,363.87,0.14,0.41,3.67
624,-33.85466667,23.64883333,8.42,29.69,390.23,0.17,0.44,2.8
625,-34.0775,18.37766667,11.12,25.9,374.41,0.22,0.34,3.64
626,-34.04166667,18.87833333,6.06,33.55,506.25,0.19,0.45,3.49
627,-33.47666667,19.115,0.23,36.51,527.34,0.21,0.47,3.48
628,-34.07666667,19.93333333,1.82,38.84,427.15,0.1,0.43,4.03
629,-34.07666667,19.93,1.82,38.84,427.15,0.1,0.43,4.03
630,-33.82033333,22.79733333,7.26,30.83,348.05,0.08,0.43,2.07
631,-34.11616667,18.4425,6.06,33.55,506.25,0.19,0.45,3.49
632,-33.97383333,20.84133333,2.62,36.51,290.04,0.03,0.41,4.58
633,-33.94466667,20.85166667,2.62,36.51,290.04,0.03,0.41,4.58
634,-33.941,20.864,2.62,36.51,290.04,0.03,0.41,4.58
635,-33.9185,20.86016667,2.62,36.51,290.04,0.03,0.41,4.58
636,-34.34816667,18.94216667,10.17,24.48,474.61,0.22,0.42,3.61
637,-33.96016667,21.55266667,2.65,37.4,326.95,0.03,0.41,4.69
638,-33.9575,21.54383333,2.65,37.4,326.95,0.03,0.41,4.69
639,-33.95083333,21.54333333,2.65,37.4,326.95,0.03,0.41,4.69
640,-33.95733333,21.564,4.23,35.73,305.86,0.03,0.41,4.22
641,-34.31316667,19.00683333,10.17,24.48,474.61,0.22,0.42,3.61
642,-33.8155,22.95333333,6.64,31.46,369.14,0.1,0.43,1.43
643,-33.51416667,19.32083333,0.23,36.51,527.34,0.21,0.47,3.48
644,-34.0175,19.6125,1.57,36.73,458.79,0.16,0.45,3.73
645,-34.02083333,19.63166667,1.57,36.73,458.79,0.16,0.45,3.73
646,-33.9775,18.41983333,11.12,25.9,374.41,0.22,0.34,3.64
647,-33.96516667,21.29866667,2.65,37.4,326.95,0.03,0.41,4.69
648,-33.81816667,22.68283333,7.26,30.83,348.05,0.08,0.43,2.07
649,-34.44416667,19.67283333,6.87,29.51,363.87,0.14,0.41,3.67
650,-33.88783333,22.30733333,7.26,30.83,348.05,0.08,0.43,2.07
651,-33.87916667,22.27533333,7.26,30.83,348.05,0.08,0.43,2.07
652,-34.34633333,18.929,10.17,24.48,474.61,0.22,0.42,3.61
653,-34.34466667,18.92816667,10.17,24.48,474.61,0.22,0.42,3.61
654,-34.29833333,18.89,10.17,24.48,474.61,0.22,0.42,3.61
655,-34.37083333,20.55833333,8.98,29.13,237.3,0.02,0.37,4.33
656,-34.2305,18.95133333,6.06,33.55,506.25,0.19,0.45,3.49
657,-32.99916667,19.065,-1.39,35.69,564.26,0.2,0.49,3.73
658,-34.336,18.93416667,10.17,24.48,474.61,0.22,0.42,3.61
659,-34.34166667,18.9385,10.17,24.48,474.61,0.22,0.42,3.61
660,-34.34633333,18.929,10.17,24.48,474.61,0.22,0.42,3.61
661,-33.78966667,25.08066667,8.8,34.44,421.88,0.15,0.43,2.87
662,-33.95316667,20.848,2.62,36.51,290.04,0.03,0.41,4.58
663,-34.21133333,19.43966667,1.57,36.73,458.79,0.16,0.45,3.73
664,-34.04083333,18.87616667,6.06,33.55,506.25,0.19,0.45,3.49
665,-34.117,18.44833333,6.06,33.55,506.25,0.19,0.45,3.49
666,-34.24083333,18.92316667,6.06,33.55,506.25,0.19,0.45,3.49
667,-33.79016667,23.38233333,6.64,31.46,369.14,0.1,0.43,1.43
668,-33.819,22.90716667,6.64,31.46,369.14,0.1,0.43,1.43
669,-33.97166667,19.36983333,1.57,36.73,458.79,0.16,0.45,3.73
670,-33.75866667,19.08616667,1.57,36.73,458.79,0.16,0.45,3.73
671,-33.31133333,25.566,4.02,43.29,701.37,0.26,0.41,3.92
672,-34.0905,19.84666667,1.82,38.84,427.15,0.1,0.43,4.03
673,-34.38733333,19.58716667,6.87,29.51,363.87,0.14,0.41,3.67
674,-34.38783333,19.57766667,6.87,29.51,363.87,0.14,0.41,3.67
675,-34.3995,19.5055,6.87,29.51,363.87,0.14,0.41,3.67
676,-34.02266667,18.40216667,11.12,25.9,374.41,0.22,0.34,3.64
677,-34.38833333,19.33833333,6.87,29.51,363.87,0.14,0.41,3.67
678,-34.304,19.015,10.17,24.48,474.61,0.22,0.42,3.61
679,-34.05983333,18.394,11.12,25.9,374.41,0.22,0.34,3.64
680,-34.05366667,18.38433333,11.12,25.9,374.41,0.22,0.34,3.64
681,-34.10266667,18.43283333,11.12,25.9,374.41,0.22,0.34,3.64
682,-33.87366667,24.71883333,8.8,34.44,421.88,0.15,0.43,2.87
683,-33.8865,25.26133333,8.8,34.44,421.88,0.15,0.43,2.87
684,-33.97966667,23.6425,8.42,29.69,390.23,0.17,0.44,2.8
685,-34.07166667,18.39566667,11.12,25.9,374.41,0.22,0.34,3.64
686,-33.97283333,20.70816667,2.62,36.51,290.04,0.03,0.41,4.58
687,-33.94633333,20.40166667,2.62,36.51,290.04,0.03,0.41,4.58
688,-33.96166667,20.335,2.62,36.51,290.04,0.03,0.41,4.58
689,-33.87633333,21.95416667,4.23,35.73,305.86,0.03,0.41,4.22
690,-34.3975,19.31983333,6.87,29.51,363.87,0.14,0.41,3.67
691,-34.39483333,19.3245,6.87,29.51,363.87,0.14,0.41,3.67
692,-33.985,20.58666667,2.62,36.51,290.04,0.03,0.41,4.58
693,-33.8405,22.6565,7.26,30.83,348.05,0.08,0.43,2.07
694,-33.845,22.64516667,7.26,30.83,348.05,0.08,0.43,2.07
695,-34.1005,18.457,6.06,33.55,506.25,0.19,0.45,3.49
696,-34.10816667,18.4585,6.06,33.55,506.25,0.19,0.45,3.49
697,-33.96766667,18.40983333,11.12,25.9,374.41,0.22,0.34,3.64
698,-34.06666667,19.01716667,6.06,33.55,506.25,0.19,0.45,3.49
699,-34.3005,18.83816667,10.17,24.48,474.61,0.22,0.42,3.61
700,-34.3925,19.33333333,6.87,29.51,363.87,0.14,0.41,3.67
701,-33.84233333,23.186,6.64,31.46,369.14,0.1,0.43,1.43
702,-33.83966667,23.17633333,6.64,31.46,369.14,0.1,0.43,1.43
703,-33.83333333,23.16283333,6.64,31.46,369.14,0.1,0.43,1.43
704,-34.39033333,19.26483333,6.87,29.51,363.87,0.14,0.41,3.67
705,-33.95633333,21.11833333,2.65,37.4,326.95,0.03,0.41,4.69
706,-33.12816667,19.17366667,-1.39,35.69,564.26,0.2,0.49,3.73
707,-34.0955,18.43983333,6.06,33.55,506.25,0.19,0.45,3.49
708,-34.30033333,18.8865,10.17,24.48,474.61,0.22,0.42,3.61
709,-34.11083333,18.42683333,11.12,25.9,374.41,0.22,0.34,3.64
710,-33.95633333,21.11833333,2.65,37.4,326.95,0.03,0.41,4.69
711,-34.31416667,18.90216667,10.17,24.48,474.61,0.22,0.42,3.61
712,-34.165,18.35833333,11.12,25.9,374.41,0.22,0.34,3.64
713,-34.319,19.0075,10.17,24.48,474.61,0.22,0.42,3.61
714,-33.8525,23.68333333,8.42,29.69,390.23,0.17,0.44,2.8
715,-34.31866667,19.01183333,10.17,24.48,474.61,0.22,0.42,3.61
716,-34.33,19.23666667,6.87,29.51,363.87,0.14,0.41,3.67
717,-33.98116667,21.29133333,2.65,37.4,326.95,0.03,0.41,4.69
718,-33.97966667,21.243,2.65,37.4,326.95,0.03,0.41,4.69
719,-33.94766667,20.80416667,2.62,36.51,290.04,0.03,0.41,4.58
720,-34.347,18.95483333,10.17,24.48,474.61,0.22,0.42,3.61
721,-34.341,18.97666667,10.17,24.48,474.61,0.22,0.42,3.61
722,-33.87083333,22.42166667,7.26,30.83,348.05,0.08,0.43,2.07
723,-33.8755,22.40516667,7.26,30.83,348.05,0.08,0.43,2.07
724,-33.96666667,21.29416667,2.65,37.4,326.95,0.03,0.41,4.69
725,-33.98833333,21.29,2.65,37.4,326.95,0.03,0.41,4.69
726,-33.96416667,21.26833333,2.65,37.4,326.95,0.03,0.41,4.69
727,-33.97483333,20.83716667,2.62,36.51,290.04,0.03,0.41,4.58
728,-34.055,23.105,6.64,31.46,369.14,0.1,0.43,1.43
729,-34.3575,18.96666667,10.17,24.48,474.61,0.22,0.42,3.61
