Obs,Latitude,Longitude
JIDY0110207,-32.636,19.0725
TLE97100401,-34.32883333,18.99583333
TLEY0112611,-34.0455,18.87316667
JIDY1031601,-32.93083333,19.47666667
SGAY1020701,-33.2825,20.5285
TLEY1032201,-34.0905,19.85283333
AMMY1030122,-34.7025,19.5855
VJK93060701,-34.00016667,20.76883333
WMS94082301,-34.02616667,19.38733333
WMS94082401,-34.02283333,19.51833333
AGR93030502,-33.67516667,21.64783333
DOA95092404,-34.631,19.93766667
DOA96071602,-33.44316667,21.23233333
DOA97030211,-33.986,22.54133333
CHE98090403,-34.2275,19.53816667
AGR95110801,-33.63566667,19.28116667
PMR97051404,-33.5235,18.53933333
IVM98090402,-34.2175,19.56533333
NGF98120603,-32.3825,18.84566667
WMP98120601,-32.35633333,18.84966667
AWA99031102,-33.8595,22.014
PMRY0111105,-32.9915,19.18116667
AGRY1012929,-33.80366667,20.76883333
DOAY2091001,-34.054,24.48716667
AGR95021503,-33.507,18.643
KEXY0082602,-33.34333333,26.47116667
AGRY4031109,-33.5635,19.18433333
NAH97042201,-31.7095,18.83116667
NGF98062715,-32.19183333,19.293
SMR98090403,-34.22433333,19.55866667
NGF99051619,-32.805,18.67583333
DOAY1101203,-33.35766667,19.16833333
VJK98052303,-33.982,20.67366667
PNR98092501,-33.9815,20.87633333
KEXY0081202,-33.23833333,26.19
KEXY0081203,-33.23916667,26.20333333
MCGY0100804,-33.34383333,26.50966667
AGRY0101402,-33.96666667,21.3065
AGRY0112203,-32.71133333,19.2295
MHG93100604,-34.328,19.00316667
ASP94102614,-33.58916667,19.23716667
RJW94121901,-34.40583333,20.59
VJK96091901,-34.34683333,21.75866667
VJK97061104,-33.92516667,20.44733333
IVM98022602,-33.37,18.264
AGR99051615,-32.804,18.67066667
AGR99090715,-34.04366667,21.28666667
AGRY1030128,-34.6715,19.7635
AGRY2022606,-34.23283333,18.44033333
AGRY3080802,-34.06216667,22.20583333
SMR97012903,-33.24233333,18.30166667
SMRY2062710,-34.07883333,19.51083333
NGF95121401,-34.39283333,19.27816667
JPE96081201,-33.35,22.04083333
PMR97011002,-34.04816667,18.86283333
NGF97112908,-34.41766667,19.55716667
CHE98031601,-34.00083333,18.48816667
CHE98090404,-34.223,19.46533333
DOA99092601,-33.04916667,19.15966667
DOAY0112405,-34.0825,19.6145
LYM96041707,-33.8775,19.04833333
AGR92022506,-34.40583333,19.29483333
NGF93110601,-34.0915,18.4305
AGR96030806,-34.01033333,19.55433333
RJW96020201,-34.43533333,20.4
DFJ97033101,-33.64833333,24.64916667
GEDY0112323,-33.05216667,19.45333333
CBE92051202,-34.0365,18.4525
ASP94071412,-33.86416667,18.98166667
PMR94090402,-33.95683333,18.42916667
ROO94082301,-33.43466667,21.3135
NGF94110502,-34.405,19.302
LYM95071001,-34.03783333,18.45333333
ROO95062103,-33.51616667,21.23433333
WEL96052201,-34.13516667,24.61983333
AGR96062602,-33.896,18.71833333
JSU96100202,-33.4915,18.57483333
AWA97090404,-32.56466667,18.94466667
AWA97111103,-33.91066667,21.78466667
DOA97122801,-34.02166667,23.88766667
AGR97122016,-34.40666667,20.56833333
LYM98090405,-34.22616667,19.46033333
LAW98092403,-33.972,21.108
IVM98102903,-33.792,22.43983333
PNR98092502,-33.97216667,20.8925
DJLY0021106,-33.64183333,19.73383333
NGFY0101506,-33.922,21.30616667
DOAY0112505,-34.06666667,19.54166667
GEDY0111806,-32.92383333,19.11683333
TRUY0110211,-32.63016667,19.15
AGRY1111203,-33.988,19.39083333
NGFY1103103,-33.75983333,19.39566667
SMRY2022802,-33.90766667,19.26616667
VJK93091201,-33.98783333,20.715
ASP95030215,-33.46483333,18.42533333
SMR97011613,-33.87433333,19.051
NGF97121101,-34.0365,19.34166667
CSS97112915,-34.4905,19.69133333
CSS97112922,-34.68416667,19.9135
AGR96033112,-34.32966667,19.20966667
SMR97031904,-33.61583333,18.82716667
WMP98080805,-32.71633333,19.28283333
ASP93061301,-33.3505,19.11016667
ASP93061324,-33.34366667,19.10166667
AGR93092510,-34.096,18.40266667
ASP94071409,-33.87483333,19.008
NGF95031901,-34.083,18.41233333
NGF95090302,-33.52916667,18.35666667
ASP95092302,-34.5515,19.92483333
AGR95120205,-34.02066667,18.38383333
AGR96041108,-33.81266667,18.89966667
SHR97121309,-34.12583333,19.8885
WMP98060703,-34.53966667,19.44283333
LYM97060405,-33.114,18.25916667
LYM98081007,-32.66616667,19.2135
AWA98091301,-32.61083333,19.18933333
LYM99051203,-33.78866667,19.42416667
DOA96110807,-33.3365,21.67466667
CHE97091007,-33.99866667,19.122
LYM98081907,-33.88733333,18.88916667
DJL98100908,-33.42116667,19.20816667
SMR98102101,-34.227,18.8455
DJLY0032907,-34.58316667,19.50366667
IEBY0032801,-34.03616667,18.45316667
DOAY0110908,-34.2725,19.2145
DOAY0112406,-34.08333333,19.6135
DOAY1020607,-34.4175,20.80266667
SMRY1101806,-33.85816667,19.04166667
DOAY3053107,-33.996,24.8505
AGR92021801,-34.3955,19.2615
AGR92122701,-34.20583333,19.57416667
ASP93010709,-33.9595,18.43366667
ASP94120301,-34.16166667,19.43816667
ASP94120303,-34.178,19.5285
AGR95040611,-34.39783333,19.1495
AGR95121501,-34.1275,18.90816667
LYM97031205,-33.7185,18.93916667
SMR99012710,-33.54933333,19.16233333
DOAY0121108,-34.07483333,19.78733333
HCE96042705,-33.41583333,19.04733333
AGR98022807,-34.39283333,20.56566667
AGRY0041604,-34.0975,18.451
SMR97031205,-33.7135,18.93383333
SMR98042003,-33.99333333,18.4205
APE92051613,-33.5185,19.10433333
ASP94071413,-33.862,18.98066667
GED99062402,-34.12666667,18.43833333
SHRY0041201,-33.97966667,19.73433333
AGRY0061622,-34.2505,21.21083333
AGRY2052716,-33.89916667,20.0275
AGRY2071503,-34.35083333,21.43433333
APE94090808,-34.4,19.229
LYM94102301,-34.14466667,18.4285
AGR94120705,-33.41716667,19.24466667
AGR95112507,-33.696,19.071
AGR95112522,-33.69183333,19.114
AGR97091002,-34.00266667,19.11666667
AGR98090403,-34.2275,19.52366667
AGR98102301,-33.4415,21.40966667
AGR98121706,-33.32116667,19.551
AGRY0091408,-33.36616667,18.26133333
GEDY0111905,-32.92466667,19.0655
AGRY0121503,-33.70816667,23.24566667
DOA93101208,-33.4585,21.265
PMR96081008,-33.3365,19.07116667
CHE97022010,-34.24016667,19.3
RDF96121305,-33.3325,20.60633333
LYM97072604,-33.277,19.92
DOA97111910,-33.62283333,22.97316667
SAS98062807,-32.18366667,19.35266667
LYM98080101,-34.09333333,18.405
SMR99050603,-32.577,18.91183333
GED99112504,-34.385,19.60833333
DOAY0112915,-34.073,19.58716667
NGFY0120612,-34.047,18.3315
NGFY1032710,-33.28466667,25.71716667
NGFY1101802,-33.82133333,18.999
PMR95032501,-34.40983333,19.25433333
DOA96060602,-33.50816667,20.56133333
LYM96111702,-32.77066667,18.76616667
LYM98052103,-33.81983333,18.99116667
LYM98062805,-32.175,19.33716667
SMR99041401,-33.63783333,19.08783333
NGFY2071103,-33.7405,21.95483333
DOAY2092724,-34.007,21.99683333
KLE96061403,-33.51833333,20.53333333
CHE97081304,-33.831,19.05
LYM98101510,-34.45633333,19.70883333
AGR98121710,-33.24683333,19.521
AGRY0123010,-33.46583333,23.83233333
AGRY1031105,-33.77516667,19.05533333
JAF98042403,-33.32683333,22.02383333
AGR96022307,-34.53866667,20.03366667
AGR96022309,-34.5455,20.036
AGR96032202,-34.14633333,18.33433333
AGR97032211,-32.44633333,19.29083333
AGRY0010201,-33.73066667,19.11733333
AGRY3112634,-32.81466667,19.10866667
WIJ93022106,-33.69416667,19.09333333
WIJ93081702,-34.18,18.84666667
LYM96031003,-34.0685,18.393
CJL96120902,-34.34666667,18.83716667
SMR99030402,-33.30983333,19.09733333
GED99112409,-33.29733333,18.2355
NGFY0122818,-33.75983333,25.04133333
AGR97121406,-34.069,19.99783333
AGR99051614,-32.80316667,18.63833333
LYM97031208,-33.69733333,18.94033333
LYM98030301,-34.19283333,18.82583333
VCH99042611,-32.937,19.3835
WMPY0042704,-32.8275,19.45383333
DOAY2030107,-34.71433333,19.868
VJK93052304,-33.95983333,20.72316667
DOAY0090501,-34.70133333,19.76216667
AGR91101302,-33.019,18.26183333
CBE92050201,-34.35133333,18.82483333
ADA92072302,-33.554,18.54833333
ASP92092309,-34.2415,19.08733333
LCM93052003,-34.23916667,18.3905
TOW94082301,-33.4405,21.314
LYM94101001,-34.0915,18.4305
TOW94112405,-33.4365,21.457
LYM94120301,-34.32833333,18.992
AGR95081303,-31.74116667,18.82333333
ASP95092301,-34.541,19.91516667
NGF95122705,-34.10566667,19.08383333
AWA96041101,-33.3455,22.154
NGF96050202,-32.743,18.63616667
AGR96052404,-32.89816667,19.03766667
VJK96060206,-33.92516667,20.52466667
VJK96060207,-33.92033333,20.53716667
DOA96062301,-34.0105,20.46666667
AGR96072411,-34.03466667,19.2065
LYM96072810,-34.59016667,19.73133333
LYM96072813,-34.5765,19.67066667
LYM96091509,-34.00366667,18.99466667
NGF96091503,-33.99083333,18.98533333
AGR96103002,-34.1455,18.90583333
LYM96112102,-33.9265,19.80266667
NGF96122801,-34.09616667,18.42566667
LYM97030902,-34.10316667,18.43866667
LYM97030909,-34.10183333,18.4295
AGR97040506,-31.78966667,18.7555
DOA97040311,-34.06266667,21.22633333
HCE96080406,-32.32483333,19.04383333
LYM97031207,-33.70266667,18.93233333
LYM97061503,-31.82933333,18.76983333
LYM97071307,-34.22033333,18.40316667
NGF97081702,-34.66983333,19.7245
NGF97081610,-34.69183333,19.5925
LYM97061803,-33.7545,18.5045
CHE97091011,-33.96133333,19.165
DOA97111712,-33.33466667,22.31133333
DFJ98012502,-33.53666667,24.62916667
NGF98022807,-34.4175,20.6205
LYM98032504,-33.3955,19.114
LYM98062811,-32.18716667,19.351
MCG98052507,-33.88066667,25.201
LYM98081902,-33.88916667,18.871
IVM98082708,-32.19633333,18.73666667
LYM98100205,-32.9825,19.055
DJL98102103,-34.27166667,19.11666667
IEB98101505,-34.4605,19.6995
IVM98100902,-33.63733333,19.3
CWR98060317,-32.08283333,18.96283333
SMR99012702,-33.65983333,19.086
AGR99043005,-34.1275,18.36883333
AGR99042201,-33.98966667,18.42633333
AGR99051101,-34.13416667,18.34416667
LYM99041301,-34.19283333,18.82583333
LYM99051202,-33.77516667,19.44616667
LYM99051611,-32.80316667,18.6435
MCG99070702,-33.59683333,22.73016667
AGR99042616,-32.92516667,19.37316667
LYM99072406,-33.2685,19.8855
AGR99100317,-34.022,19.5425
PMR99100305,-34.02116667,19.54516667
DOA99092411,-33.0825,19.11016667
AGRY0041207,-33.9615,19.7285
AGRY0052412,-34.446,19.90683333
DOAY0050401,-32.27166667,19.05166667
NGFY0070104,-34.239,18.39566667
NGFY0070807,-33.95283333,19.1935
SMRY0081608,-34.609,19.7475
AGRY0112224,-32.9085,19.36016667
AGRY0112225,-32.91266667,19.36016667
RJSY0021902,-34.22916667,21.54966667
NGFY1032702,-33.23016667,26.1195
VJKY1032102,-33.9265,19.52466667
SHRY1032309,-33.88916667,19.31233333
AGRY1101903,-33.9855,19.40283333
DOAY1091107,-34.06816667,20.48066667
NGFY1101803,-33.85366667,19.04616667
SMRY1102505,-34.35683333,18.96833333
AGRY1042709,-32.146,19.07683333
DOAY2091514,-34.2135,21.56883333
DOAY3081703,-34.182,21.41833333
DOAY3081708,-34.1765,21.45383333
DOAY3083113,-34.25233333,21.27316667
DOAY3052802,-33.9235,25.14566667
AGRY4102703,-33.6045,18.48333333
WIJ92123101,-34.32833333,18.99333333
AGR95112511,-33.69916667,19.08716667
APE96012806,-34.2005,19.16833333
AGR96082105,-33.88333333,19.28116667
LYM98072909,-34.4045,19.668
AGRY1020716,-33.27066667,20.6795
AGRY2052201,-34.45716667,19.5425
AGRY2121410,-32.90133333,19.11016667
AGR95043013,-34.75233333,19.92433333
AGR96100912,-34.0245,19.6275
AGRY2112501,-33.9595,19.10083333
AGRY4110601,-33.08566667,19.30583333
CHE96120404,-34.47066667,19.78383333
APE92050905,-34.2265,18.40583333
ASP95051708,-34.09733333,18.892
WMP98022701,-34.41583333,20.60916667
ADJ98040601,-33.52,20.57
AGR98102102,-34.231,18.848
WMP98120501,-32.49333333,18.82666667
TRUY0110210,-32.6325,19.12683333
NAH92081603,-32.80483333,18.7015
CVV95081101,-34.2345,18.475
NGF96081011,-33.33166667,19.06983333
CHE96112101,-33.92166667,19.814
CHE96120409,-34.52433333,19.61916667
SMR97031210,-33.73016667,18.94516667
WMPY0092301,-32.064,18.93333333
AGR93100409,-33.55333333,20.97533333
APE94082305,-33.69466667,24.20216667
AGR94111301,-33.88966667,18.6275
AGR97072001,-33.94466667,18.40283333
AGR97081612,-34.66133333,19.58066667
AGR98042727,-33.959,19.1795
AGRY0052001,-34.05816667,18.5
GEDY0062802,-33.92216667,19.51883333
AGR93021302,-34.20066667,18.4475
CVV95030902,-34.20033333,18.4455
AGR96030701,-33.92166667,18.921
AGR97051103,-34.02833333,18.37716667
AGR97122019,-34.41616667,20.608
AGR98012203,-34.27566667,18.8325
LMWY0031002,-34.22516667,18.3805
MLOY0032001,-34.21083333,18.4355
APE92100308,-32.78783333,18.64483333
KWD92091702,-34.16516667,18.86933333
ROO95051803,-33.43733333,21.278
LYM95092501,-34.75066667,19.90166667
JBR94112603,-33.65183333,22.648
PMR95111403,-33.522,24.0865
AGR96052502,-32.90366667,19.07333333
LYM96060104,-33.59766667,18.83233333
NGF96060802,-34.0915,18.4305
LYM96061903,-33.746,19.47533333
CHE96091304,-34.15166667,19.58083333
NGF96091511,-34.00033333,18.991
SMR96111303,-34.04916667,18.95816667
CHE97021204,-33.89683333,19.32683333
LYM97081304,-33.83066667,19.04516667
LYM97091004,-33.99466667,19.10583333
WMP96121403,-33.5,20.7165
SMR98081907,-33.88016667,18.90216667
SMR98081910,-33.866,18.90016667
VCH98100908,-33.431,19.2715
ZMA98102101,-34.29483333,19.121
WMP98120403,-32.44816667,18.86566667
SMR99043005,-34.22166667,18.378
DOA99092415,-33.07833333,19.10316667
AGRY0052101,-34.10683333,18.464
AGRY0121513,-33.65633333,23.29033333
WIJ93020802,-34.03833333,19.66583333
ROO95013001,-33.44616667,21.336
IVM98030201,-34.15633333,18.34516667
MBC99052701,-33.9975,18.40183333
MLOY0022201,-34.23783333,18.40316667
AGR91120106,-33.78966667,18.98983333
AGR92021802,-34.39183333,19.2605
AGR95041704,-33.95266667,18.441
AGR97032905,-34.278,18.4615
AGRY3103103,-33.97883333,20.36716667
OGM93010106,-33.94383333,18.88083333
LIN93052401,-33.67833333,19.37566667
CVV95072801,-34.23533333,18.475
DOA99012702,-34.432,19.75266667
APE92051008,-34.29766667,18.4635
AGR93041801,-34.1685,18.34816667
APE93050933,-33.99816667,18.96133333
WIJ93120410,-34.39,19.27
APE94071708,-34.27266667,18.462
LYM95111204,-34.22166667,18.44733333
NAH96021006,-32.96433333,19.18866667
ROO96050806,-33.7305,21.87466667
TOW96060604,-33.51766667,20.61016667
DOA96110806,-33.33483333,21.68766667
LYM96090501,-33.50316667,19.01583333
DOA97040303,-33.94016667,21.051
LYM97051407,-33.528,18.542
NAZ97052807,-33.5735,18.79566667
SMR97112603,-33.55866667,18.69583333
CHE98032503,-33.38783333,19.10583333
WJF98040604,-33.52483333,20.64566667
CHE98052106,-33.81483333,19.01566667
SMR98081912,-33.84816667,18.8855
AGR99033001,-32.51033333,19.208
PMR99032802,-32.463,19.251
CFR99072905,-34.1135,18.93966667
AGR99101006,-34.282,18.47
AGRY0102729,-31.43,19.05566667
TRUY0110206,-32.63016667,19.09683333
NGFY2070803,-33.4865,21.84733333
AGR91123001,-34.07633333,20.47366667
AGR92103117,-34.027,19.67216667
ASP93010715,-33.94733333,18.43983333
AGR93030503,-33.67833333,21.64916667
RAA93032504,-33.73833333,21.90383333
ROO95011210,-33.61033333,21.42366667
PRG94092501,-33.904,25.53416667
PRG94092502,-33.90533333,25.53583333
AGR95092507,-34.7005,19.716
AGR95101502,-34.00816667,18.3785
ROO95061901,-33.52166667,21.27366667
AGR96021105,-33.98866667,18.42366667
AGR96042506,-33.6865,19.3715
CHE96050202,-34.20683333,18.4555
LYM96050206,-32.73866667,18.649
NGF96061603,-33.82433333,19.00266667
AGR96062702,-34.1355,18.34483333
LYM96072709,-34.6775,19.69833333
LIN96061903,-33.75983333,19.4685
NGF96083105,-32.15366667,19.00733333
CHE96110602,-33.455,19.22666667
SMR97012904,-33.2265,18.242
SMR97012906,-33.2365,18.28383333
DOA97030112,-34.0185,23.001
LYM97060403,-33.09766667,18.29516667
WJF97070804,-33.525,20.62166667
SCH97070803,-33.535,20.64
LYM97081701,-34.66983333,19.70333333
LYM97081302,-33.81866667,18.99783333
LYM97092105,-33.66983333,23.48016667
DOA97111727,-33.36666667,22.465
AGR97121513,-34.0895,20.0215
AGR98022602,-33.36616667,18.26083333
LYM98052102,-33.819,18.99466667
IVM98090407,-34.22066667,19.44566667
PMR98092401,-34.04616667,21.2195
IVM98103007,-33.99683333,22.05666667
DOA99030302,-34.02933333,19.50766667
SMR99043007,-34.2125,18.37266667
LYM99052009,-34.61133333,19.95716667
SMR99051204,-33.79233333,19.421
CFR99072102,-33.922,18.77116667
CFR99072103,-33.92616667,18.75383333
VCH99072105,-33.927,18.77783333
AGR99072904,-34.12483333,18.94383333
CVV99022801,-34.20916667,18.45583333
AGR99123116,-34.2225,18.37833333
NGFY0010101,-34.14566667,18.34583333
DOAY0033003,-33.8275,19.23716667
WMPY0042712,-32.77816667,19.386
SMRY0081603,-34.54683333,19.7275
AGRY0110829,-33.31533333,20.79733333
DOAY0112104,-34.07966667,19.60216667
DOAY0112404,-34.077,19.61716667
DOAY0112906,-34.07716667,19.59683333
DOAY0121001,-34.09416667,19.4275
NGFY0122902,-33.52616667,24.08666667
DSNY0062903,-34.35116667,18.82666667
WMPY1012001,-34.3475,20.83216667
WMPY1020302,-33.0355,19.07583333
AGRY1091304,-33.459,19.07416667
APE92051605,-33.538,19.1355
KCK92100501,-34.12,18.43583333
WIJ92103105,-33.99333333,18.36
OGM93010102,-33.94466667,18.88583333
WIJ92121611,-34.30666667,19.41833333
OGM93042402,-33.9075,18.78116667
ASP93061305,-33.36083333,19.1005
AGR93070203,-34.10166667,18.40316667
AGR94071007,-33.90183333,19.158
AWA95081603,-32.07133333,18.928
AGR95112505,-33.704,19.06566667
KLE96030601,-33.52133333,20.53466667
LYM96041101,-33.82716667,18.8575
NGF96050205,-32.74016667,18.6525
LYM96083103,-32.15366667,19.02366667
MCG96080902,-33.54833333,24.79083333
TOW96082803,-33.53833333,20.57633333
AGR96103001,-34.1415,18.91283333
CHE96111301,-34.0595,18.92
RPN96080602,-32.85133333,18.7425
LYM96121407,-33.337,20.4865
SMR96120401,-34.4695,19.86466667
COR97012701,-33.71283333,21.93566667
DOA97022604,-33.68466667,23.14466667
AGR97040507,-31.78566667,18.75266667
CHE97061801,-33.77566667,18.52883333
OUT97091307,-33.6585,22.65383333
SMR97091010,-33.969,19.15283333
DOA97111717,-33.33916667,22.35533333
SHR98032104,-33.72166667,21.80383333
IVM98040601,-33.52566667,20.5495
CHE98052101,-33.8185,18.99783333
IVM98101506,-34.4635,19.695
AGR99043004,-34.12616667,18.3725
AGR99042104,-34.28916667,18.43166667
IEB99042607,-33.03583333,19.46916667
AGR99051004,-34.009,18.40266667
NGF99050901,-34.3435,19.30433333
PZA99062801,-34.04366667,18.39
VCH99051210,-33.91583333,19.54966667
FLI99090501,-33.63666667,23.20083333
OUT98061304,-33.73533333,22.9435
PMRY0042702,-32.85316667,19.44316667
NAHY0081702,-33.73066667,18.53166667
DOAY0121010,-34.06316667,19.416
NGFY1032906,-33.2525,25.63433333
AGRY1080904,-34.0315,18.335
DOAY1091117,-34.04383333,20.45916667
DOAY2090202,-34.35133333,21.43766667
AGRY3080809,-34.1865,22.12533333
AGRY2111205,-33.581,20.992
ADA92052201,-33.7075,18.52083333
AGR93071305,-33.90716667,18.68116667
ASP94071408,-33.87966667,19.01883333
ASP94071414,-33.85716667,18.98066667
ASP94072705,-33.75866667,18.77366667
ASP94081109,-33.51066667,18.34133333
ROO94122907,-33.604,21.4505
NAH95012203,-32.1765,19.05316667
CVV95021001,-34.14583333,18.40416667
DOA95042508,-33.477,21.19133333
LYM95090302,-33.33516667,18.20516667
AGR95112634,-33.71616667,19.04466667
MJY95120601,-33.84333333,25.03416667
LYM96042501,-33.637,19.385
AGR96060310,-34.07116667,19.04133333
AGR96072714,-34.69416667,19.70283333
AGR96072407,-34.06266667,19.16466667
DOA96101635,-33.92983333,21.421
DOA96110801,-33.34316667,21.742
DOA96110802,-33.34233333,21.73866667
SMR97011608,-33.845,19.13233333
SMR97012902,-33.29333333,18.28866667
CHE97012906,-33.22516667,18.28783333
CVV97031601,-34.18333333,18.415
LYM97060411,-33.0365,18.23383333
SMR97060415,-33.01266667,18.23116667
CHE97061805,-33.77433333,18.525
CHE97081302,-33.8175,18.99466667
LYM97081301,-33.82,18.99083333
IVM98022611,-33.15066667,18.28766667
AGR98020818,-34.35683333,18.93016667
LYM98052105,-33.84866667,19.00916667
LYM98060610,-34.58516667,19.51083333
CHE98052004,-33.40083333,18.55916667
AGR98090402,-34.2235,19.56533333
SMR98090406,-34.223,19.47266667
AGR98100906,-33.64016667,19.38116667
AGR98102103,-34.27116667,19.12633333
IVM98100903,-33.64766667,19.38233333
VCH98092603,-33.9825,20.85216667
NGF98092401,-34.02966667,21.21016667
SMR98092405,-33.9995,21.11283333
SMR99012701,-33.64916667,19.08166667
DJL99052007,-34.63333333,19.93166667
SMR99072903,-34.12616667,18.93966667
SMR99112408,-33.2765,18.258
AGRY0032904,-34.5685,19.48116667
AGRY0070812,-34.18066667,21.96116667
AGRY0110830,-33.31366667,20.80433333
NGFY1021401,-33.178,19.24133333
PMRY0121208,-33.78266667,23.40766667
AGRY1020213,-33.80516667,20.13716667
NGFY1032803,-33.33566667,25.642
AGRY1030127,-34.6715,19.7575
SMRY1101805,-33.82433333,19
AGRY2050205,-33.58916667,19.3785
AGRY2053040,-33.4235,21.9695
AGRY2092615,-34.1685,21.26016667
AGRY3102929,-33.97766667,22.22316667
WMPY2022205,-34.68833333,19.69783333
APE94082005,-33.87616667,25.25266667
AGRY2112140,-33.737,24.15533333
AGR91122901,-34.06083333,20.46183333
AGR91122904,-34.0545,20.464
AGR91123004,-34.084,20.47633333
AGR91123008,-34.05816667,20.5075
AGR92032606,-34.672,19.712
APE92080316,-34.38516667,20.66983333
AGR93081207,-34.04416667,19.92083333
APE94090821,-34.32133333,19.40066667
DFJ96031601,-33.78166667,25.14666667
AGR96072403,-34.054,19.16716667
AGR97121514,-34.092,20.02566667
AGR98040402,-33.8495,22.1705
BAW96072403,-34.04616667,19.16416667
AGRY3103052,-33.98783333,21.8135
AGR92040701,-33.97883333,19.28166667
HCE96062204,-33.96983333,18.94516667
HCE96071903,-33.6725,19.03883333
LIN96061904,-33.758,19.46833333
WIJ99062702,-33.53,18.35666667
CBE92041203,-34.02383333,18.4
APE92071603,-33.837,19.05583333
APE92071604,-33.8325,19.05533333
AGR92081601,-34.32883333,18.993
JAT92071701,-34.08883333,23.24166667
PVR93060601,-33.93983333,18.43683333
PVR93060605,-33.944,18.43483333
AJT93081403,-34.05716667,18.3785
JAT93082802,-32.11666667,18.97533333
WIJ94010806,-33.95833333,18.435
AJT94051410,-32.50516667,19.20533333
JAT94080402,-34.28566667,18.46883333
PVR94073001,-33.92266667,18.397
APE94082407,-34.02833333,22.45
AWA94082002,-31.42966667,19.051
ASP94100927,-33.38516667,21.497
TLE94082103,-33.96616667,18.39583333
TLE94082112,-33.97383333,18.3845
JAT94101801,-34.00083333,18.48766667
JAT95010201,-34.09183333,18.4275
JAT95013002,-34.35,18.915
AGR95052305,-33.344,19.26616667
ASP95051709,-34.09616667,18.89633333
AGR95061804,-33.76083333,19.03866667
WIJ95061603,-33.33833333,20.505
JAT95081601,-34.15,18.436
TLE95091618,-33.99483333,18.4195
TLE95082702,-34.27416667,18.468
WIJ95092406,-34.62666667,19.935
AKS95101302,-32.68283333,18.4865
TLE95101401,-32.68316667,18.54116667
TLE96032101,-34.32383333,18.99133333
WIJ96041209,-33.9875,20.71333333
CHE96050201,-34.20583333,18.45166667
NSC96062102,-34.05,18.86933333
SMR96061901,-33.6275,19.40433333
SMR96061904,-33.755,19.472
CHE96061903,-33.74683333,19.472
SMR96071902,-33.71716667,19.04216667
JAT96091402,-34.31666667,21.001
JAT96092004,-34.32166667,18.98716667
JAT96102101,-34,18.4865
TLE96041301,-34.40766667,19.1875
COJ97032105,-32.24016667,19.13116667
SAS97092206,-33.91716667,24.28566667
TLE97072602,-34.08666667,18.40433333
BAB98040604,-33.53733333,20.62583333
WIJ98060602,-32.405,19.085
WIJ98082007,-31.42166667,19.03666667
WIJ99012703,-34.10833333,18.45416667
WIJ99050105,-34.25833333,19.13
JID99051204,-33.80133333,19.41083333
JID99051207,-33.81,19.408
WIJY0031202,-34.09416667,18.94
WIJY0050610,-34.205,19.495
WIJY0061712,-33.92166667,19.51833333
AGRY0062403,-34.06483333,22.18166667
AGRY0062404,-34.06483333,22.18816667
AGRY0070513,-33.90583333,25.24216667
SASY0061709,-34.332,21.31833333
SASY0061714,-34.37166667,21.2725
SASY0061811,-34.29016667,21.63333333
WIJY0072904,-34.11666667,18.97666667
TLE98040601,-34.31266667,18.82266667
TLE98041802,-34.3985,19.31316667
WIJY1032403,-33.97533333,19.278
CBE92041204,-34.03566667,18.38916667
AGR93030301,-34.03,23.37633333
AGR93030704,-33.7205,19.186
APE94012901,-34.19083333,18.85666667
NSC95042301,-34.34233333,18.46933333
TLE95011004,-34.3905,19.2705
TLE95011006,-34.38866667,19.27066667
FBH95103102,-32.53916667,19.35966667
FBH95110108,-32.534,19.2065
FBH95110305,-32.52183333,19.2435
CNR96021501,-34.24766667,18.41283333
TLE96032105,-34.322,18.995
PJM96072808,-34.645,19.56666667
WIJ97032109,-32.22983333,19.10966667
WIJ97120604,-34.33833333,18.97166667
WIJ97122602,-34.08083333,18.395
TLE97030811,-34.06033333,18.37883333
BAB98032202,-33.707,21.78133333
WIJ98112501,-34.073,20.03983333
WIJ99012303,-34.10416667,18.92083333
JID99030408,-33.30983333,19.1925
TLE99011704,-34.14766667,18.32733333
TLEY0022001,-34.2655,18.46016667
AMMY0101510,-33.92116667,21.30116667
AGRY0123108,-33.69683333,23.22583333
TLE98040605,-34.3165,18.82883333
TLEY1010101,-34.34183333,18.9865
TLEY1010802,-34.33866667,18.98966667
TLE98032902,-33.97733333,18.37933333
TLEY0021207,-34.03966667,18.8755
TLEY1012806,-33.98166667,18.39166667
PINY1020707,-33.2825,20.60533333
AGRY2011730,-34.09316667,23.361
AGRY2011827,-33.85183333,23.55266667
AGRY2011828,-33.85183333,23.5575
AGRY2011830,-33.85266667,23.56883333
AGRY2011849,-33.95183333,23.47216667
CBE92091804,-34.0725,19.06566667
AKS93102303,-34.0225,19.549
APE94082330,-33.5275,24.086
NSC94091704,-34.05383333,18.36716667
AJT94110507,-34.73966667,19.85983333
WIJ94101003,-33.66833333,19.30333333
WIJ95031112,-33.97666667,18.96666667
TLE94121105,-33.95766667,18.43533333
TLE95043005,-33.95766667,18.43533333
NSC95120301,-34.0135,18.40333333
AKS96013103,-34.0775,18.37783333
JAT96041901,-32.3815,19.04133333
FWV96081501,-34.2955,19.41333333
PVR96082202,-34.14916667,18.92366667
AJT96090209,-33.71416667,18.9355
CHE96111303,-34.05283333,18.95666667
CHE96111304,-34.04766667,18.964
CHE96111306,-34.03383333,18.95666667
TLE96100603,-34.1695,18.878
TLE96092209,-34.323,18.99483333
TLE96092210,-34.32833333,18.993
